treatment,batch_id,group_id,round_index,offer,decision,rejected,fairness,efficiency
random,batch-0618,20,16,5,accept,False,1.0,10.0
random,batch-0618,20,17,5,accept,False,1.0,10.0
random,batch-0618,20,18,5,accept,False,1.0,10.0
random,batch-0618,20,19,6,accept,False,0.6666666666666666,10.0
random,batch-0618,20,20,6,accept,False,0.6666666666666666,10.0
random,batch-0618,20,21,6,accept,False,0.6666666666666666,10.0
random,batch-0618,20,22,6,accept,False,0.6666666666666666,10.0
random,batch-0618,20,23,6,accept,False,0.6666666666666666,10.0
random,batch-0618,20,24,6,accept,False,0.6666666666666666,10.0
random,batch-0618,20,25,10,accept,False,0.0,10.0
random,batch-0618,21,1,5,accept,False,1.0,10.0
random,batch-0618,21,2,6,accept,False,0.6666666666666666,10.0
random,batch-0618,21,3,4,accept,False,0.6666666666666666,10.0
random,batch-0618,21,4,5,accept,False,1.0,10.0
random,batch-0618,21,5,7,accept,False,0.42857142857142855,10.0
random,batch-0618,21,6,5,accept,False,1.0,10.0
random,batch-0618,21,7,5,accept,False,1.0,10.0
random,batch-0618,21,8,5,accept,False,1.0,10.0
random,batch-0618,21,9,6,accept,False,0.6666666666666666,10.0
random,batch-0618,21,10,5,accept,False,1.0,10.0
random,batch-0618,21,11,5,accept,False,1.0,10.0
random,batch-0618,21,12,5,accept,False,1.0,10.0
random,batch-0618,21,13,5,accept,False,1.0,10.0
random,batch-0618,21,14,6,accept,False,0.6666666666666666,10.0
random,batch-0618,21,15,5,accept,False,1.0,10.0
random,batch-0618,21,16,5,accept,False,1.0,10.0
random,batch-0618,21,17,5,accept,False,1.0,10.0
random,batch-0618,21,18,5,accept,False,1.0,10.0
random,batch-0618,21,19,5,accept,False,1.0,10.0
random,batch-0618,21,20,5,accept,False,1.0,10.0
random,batch-0618,21,21,5,accept,False,1.0,10.0
random,batch-0618,21,22,6,accept,False,0.6666666666666666,10.0
random,batch-0618,21,23,5,accept,False,1.0,10.0
random,batch-0618,21,24,5,accept,False,1.0,10.0
random,batch-0618,21,25,10,accept,False,0.0,10.0
random,batch-0618,25,1,3,accept,False,0.42857142857142855,10.0
random,batch-0618,25,2,3,accept,False,0.42857142857142855,10.0
random,batch-0618,25,3,0,reject,True,,0.0
random,batch-0618,25,4,3,accept,False,0.42857142857142855,10.0
random,batch-0618,25,5,3,accept,False,0.42857142857142855,10.0
random,batch-0618,25,6,3,accept,False,0.42857142857142855,10.0
random,batch-0618,25,7,3,accept,False,0.42857142857142855,10.0
random,batch-0618,25,8,3,accept,False,0.42857142857142855,10.0
random,batch-0618,25,9,3,accept,False,0.42857142857142855,10.0
random,batch-0618,25,10,2,accept,False,0.25,10.0
random,batch-0618,25,11,1,reject,True,,0.0
random,batch-0618,25,12,1,reject,True,,0.0
random,batch-0618,25,13,2,accept,False,0.25,10.0
random,batch-0618,25,14,3,accept,False,0.42857142857142855,10.0
random,batch-0618,25,15,2,accept,False,0.25,10.0
random,batch-0618,25,16,3,accept,False,0.42857142857142855,10.0
random,batch-0618,25,17,2,accept,False,0.25,10.0
random,batch-0618,25,18,3,accept,False,0.42857142857142855,10.0
random,batch-0618,25,19,3,accept,False,0.42857142857142855,10.0
random,batch-0618,25,20,3,accept,False,0.42857142857142855,10.0
random,batch-0618,25,21,3,accept,False,0.42857142857142855,10.0
random,batch-0618,25,22,3,accept,False,0.42857142857142855,10.0
random,batch-0618,25,23,3,accept,False,0.42857142857142855,10.0
random,batch-0618,25,24,3,accept,False,0.42857142857142855,10.0
random,batch-0618,25,25,3,accept,False,0.42857142857142855,10.0
random,batch-0618,26,1,5,accept,False,1.0,10.0
random,batch-0618,26,2,4,accept,False,0.6666666666666666,10.0
random,batch-0618,26,3,4,accept,False,0.6666666666666666,10.0
random,batch-0618,26,4,4,accept,False,0.6666666666666666,10.0
random,batch-0618,26,5,6,accept,False,0.6666666666666666,10.0
random,batch-0618,26,6,5,accept,False,1.0,10.0
random,batch-0618,26,7,9,accept,False,0.1111111111111111,10.0
random,batch-0618,26,8,4,accept,False,0.6666666666666666,10.0
random,batch-0618,26,9,3,reject,True,,0.0
random,batch-0618,26,10,4,accept,False,0.6666666666666666,10.0
random,batch-0618,26,11,4,accept,False,0.6666666666666666,10.0
random,batch-0618,26,12,7,accept,False,0.42857142857142855,10.0
random,batch-0618,26,13,3,accept,False,0.42857142857142855,10.0
random,batch-0618,26,14,3,accept,False,0.42857142857142855,10.0
random,batch-0618,26,15,3,accept,False,0.42857142857142855,10.0
random,batch-0618,26,16,4,accept,False,0.6666666666666666,10.0
random,batch-0618,26,17,4,accept,False,0.6666666666666666,10.0
random,batch-0618,26,18,4,accept,False,0.6666666666666666,10.0
random,batch-0618,26,19,4,accept,False,0.6666666666666666,10.0
random,batch-0618,26,20,4,accept,False,0.6666666666666666,10.0
random,batch-0618,26,21,4,accept,False,0.6666666666666666,10.0
random,batch-0618,26,22,4,accept,False,0.6666666666666666,10.0
random,batch-0618,26,23,5,accept,False,1.0,10.0
random,batch-0618,26,24,4,accept,False,0.6666666666666666,10.0
random,batch-0618,26,25,3,accept,False,0.42857142857142855,10.0
random,batch-0618,29,1,4,reject,True,,0.0
random,batch-0618,29,2,5,accept,False,1.0,10.0
random,batch-0618,29,3,5,accept,False,1.0,10.0
random,batch-0618,29,4,5,accept,False,1.0,10.0
random,batch-0618,29,5,5,accept,False,1.0,10.0
random,batch-0618,29,6,5,accept,False,1.0,10.0
random,batch-0618,29,7,5,accept,False,1.0,10.0
random,batch-0618,29,8,5,accept,False,1.0,10.0
random,batch-0618,29,9,5,accept,False,1.0,10.0
random,batch-0618,29,10,5,accept,False,1.0,10.0
random,batch-0618,29,11,5,accept,False,1.0,10.0
random,batch-0618,29,12,5,accept,False,1.0,10.0
random,batch-0618,29,13,5,accept,False,1.0,10.0
random,batch-0618,29,14,5,accept,False,1.0,10.0
random,batch-0618,29,15,5,accept,False,1.0,10.0
random,batch-0618,29,16,5,accept,False,1.0,10.0
random,batch-0618,29,17,5,accept,False,1.0,10.0
random,batch-0618,29,18,5,accept,False,1.0,10.0
random,batch-0618,29,19,5,accept,False,1.0,10.0
random,batch-0618,29,20,5,accept,False,1.0,10.0
random,batch-0618,29,21,5,accept,False,1.0,10.0
random,batch-0618,29,22,5,accept,False,1.0,10.0
random,batch-0618,29,23,5,accept,False,1.0,10.0
random,batch-0618,29,24,5,accept,False,1.0,10.0
random,batch-0618,29,25,5,accept,False,1.0,10.0
random,batch-0618,30,1,5,accept,False,1.0,10.0
random,batch-0618,30,2,5,accept,False,1.0,10.0
random,batch-0618,30,3,5,accept,False,1.0,10.0
random,batch-0618,30,4,5,accept,False,1.0,10.0
random,batch-0618,30,5,5,accept,False,1.0,10.0
random,batch-0618,30,6,5,accept,False,1.0,10.0
random,batch-0618,30,7,5,accept,False,1.0,10.0
random,batch-0618,30,8,5,accept,False,1.0,10.0
random,batch-0618,30,9,5,accept,False,1.0,10.0
random,batch-0618,30,10,5,accept,False,1.0,10.0
random,batch-0618,30,11,5,accept,False,1.0,10.0
random,batch-0618,30,12,5,accept,False,1.0,10.0
random,batch-0618,30,13,5,accept,False,1.0,10.0
random,batch-0618,30,14,5,accept,False,1.0,10.0
random,batch-0618,30,15,5,accept,False,1.0,10.0
random,batch-0618,30,16,5,accept,False,1.0,10.0
random,batch-0618,30,17,5,accept,False,1.0,10.0
random,batch-0618,30,18,5,accept,False,1.0,10.0
random,batch-0618,30,19,5,accept,False,1.0,10.0
random,batch-0618,30,20,5,accept,False,1.0,10.0
random,batch-0618,30,21,5,accept,False,1.0,10.0
random,batch-0618,30,22,5,accept,False,1.0,10.0
random,batch-0618,30,23,5,accept,False,1.0,10.0
random,batch-0618,30,24,5,accept,False,1.0,10.0
random,batch-0618,30,25,5,accept,False,1.0,10.0
random,batch-0618,31,1,5,accept,False,1.0,10.0
random,batch-0618,31,2,5,accept,False,1.0,10.0
random,batch-0618,31,3,5,accept,False,1.0,10.0
random,batch-0618,31,4,5,accept,False,1.0,10.0
random,batch-0618,31,5,5,accept,False,1.0,10.0
random,batch-0618,31,6,5,accept,False,1.0,10.0
random,batch-0618,31,7,5,accept,False,1.0,10.0
random,batch-0618,31,8,5,accept,False,1.0,10.0
random,batch-0618,31,9,5,accept,False,1.0,10.0
random,batch-0618,31,10,5,accept,False,1.0,10.0
random,batch-0618,31,11,5,accept,False,1.0,10.0
random,batch-0618,31,12,5,accept,False,1.0,10.0
random,batch-0618,31,13,5,accept,False,1.0,10.0
random,batch-0618,31,14,5,accept,False,1.0,10.0
random,batch-0618,31,15,5,accept,False,1.0,10.0
random,batch-0618,31,16,5,accept,False,1.0,10.0
random,batch-0618,31,17,5,accept,False,1.0,10.0
random,batch-0618,31,18,5,accept,False,1.0,10.0
random,batch-0618,31,19,5,accept,False,1.0,10.0
random,batch-0618,31,20,5,accept,False,1.0,10.0
random,batch-0618,31,21,5,accept,False,1.0,10.0
random,batch-0618,31,22,5,accept,False,1.0,10.0
random,batch-0618,31,23,5,accept,False,1.0,10.0
random,batch-0618,31,24,5,accept,False,1.0,10.0
random,batch-0618,31,25,5,accept,False,1.0,10.0
random,batch-061903,3,1,5,accept,False,1.0,10.0
random,batch-061903,3,2,4,reject,True,,0.0
random,batch-061903,3,3,3,reject,True,,0.0
random,batch-061903,3,4,5,accept,False,1.0,10.0
random,batch-061903,3,5,5,accept,False,1.0,10.0
random,batch-061903,3,6,5,accept,False,1.0,10.0
random,batch-061903,3,7,5,accept,False,1.0,10.0
random,batch-061903,3,8,5,accept,False,1.0,10.0
random,batch-061903,3,9,5,accept,False,1.0,10.0
random,batch-061903,3,10,5,accept,False,1.0,10.0
random,batch-061903,3,11,5,accept,False,1.0,10.0
random,batch-061903,3,12,5,accept,False,1.0,10.0
random,batch-061903,3,13,5,accept,False,1.0,10.0
random,batch-061903,3,14,5,accept,False,1.0,10.0
random,batch-061903,3,15,5,accept,False,1.0,10.0
random,batch-061903,3,16,5,accept,False,1.0,10.0
random,batch-061903,3,17,5,accept,False,1.0,10.0
random,batch-061903,3,18,5,accept,False,1.0,10.0
random,batch-061903,3,19,5,accept,False,1.0,10.0
random,batch-061903,3,20,5,accept,False,1.0,10.0
random,batch-061903,3,21,5,accept,False,1.0,10.0
random,batch-061903,3,22,5,accept,False,1.0,10.0
random,batch-061903,3,23,5,accept,False,1.0,10.0
random,batch-061903,3,24,5,accept,False,1.0,10.0
random,batch-061903,3,25,5,accept,False,1.0,10.0
random,batch-061903,4,1,0,reject,True,,0.0
random,batch-061903,4,2,5,accept,False,1.0,10.0
random,batch-061903,4,3,5,accept,False,1.0,10.0
random,batch-061903,4,4,5,accept,False,1.0,10.0
random,batch-061903,4,5,5,accept,False,1.0,10.0
random,batch-061903,4,6,5,accept,False,1.0,10.0
random,batch-061903,4,7,5,accept,False,1.0,10.0
random,batch-061903,4,8,7,accept,False,0.42857142857142855,10.0
random,batch-061903,4,9,3,accept,False,0.42857142857142855,10.0
random,batch-061903,4,10,7,accept,False,0.42857142857142855,10.0
random,batch-061903,4,11,7,accept,False,0.42857142857142855,10.0
random,batch-061903,4,12,5,accept,False,1.0,10.0
random,batch-061903,4,13,5,accept,False,1.0,10.0
random,batch-061903,4,14,4,reject,True,,0.0
random,batch-061903,4,15,6,accept,False,0.6666666666666666,10.0
random,batch-061903,4,16,5,accept,False,1.0,10.0
random,batch-061903,4,17,6,accept,False,0.6666666666666666,10.0
random,batch-061903,4,18,4,reject,True,,0.0
random,batch-061903,4,19,5,accept,False,1.0,10.0
random,batch-061903,4,20,5,accept,False,1.0,10.0
random,batch-061903,4,21,4,accept,False,0.6666666666666666,10.0
random,batch-061903,4,22,4,accept,False,0.6666666666666666,10.0
random,batch-061903,4,23,4,reject,True,,0.0
random,batch-061903,4,24,5,accept,False,1.0,10.0
random,batch-061903,4,25,5,accept,False,1.0,10.0
random,batch-061903,5,1,5,accept,False,1.0,10.0
random,batch-061903,5,2,5,accept,False,1.0,10.0
random,batch-061903,5,3,5,accept,False,1.0,10.0
random,batch-061903,5,4,5,accept,False,1.0,10.0
random,batch-061903,5,5,5,accept,False,1.0,10.0
random,batch-061903,5,6,5,accept,False,1.0,10.0
random,batch-061903,5,7,5,accept,False,1.0,10.0
random,batch-061903,5,8,5,accept,False,1.0,10.0
random,batch-061903,5,9,5,accept,False,1.0,10.0
random,batch-061903,5,10,5,accept,False,1.0,10.0
random,batch-061903,5,11,5,accept,False,1.0,10.0
random,batch-061903,5,12,5,accept,False,1.0,10.0
random,batch-061903,5,13,5,accept,False,1.0,10.0
random,batch-061903,5,14,5,accept,False,1.0,10.0
random,batch-061903,5,15,5,accept,False,1.0,10.0
random,batch-061903,5,16,5,accept,False,1.0,10.0
random,batch-061903,5,17,5,accept,False,1.0,10.0
random,batch-061903,5,18,5,accept,False,1.0,10.0
random,batch-061903,5,19,5,accept,False,1.0,10.0
random,batch-061903,5,20,5,accept,False,1.0,10.0
random,batch-061903,5,21,5,accept,False,1.0,10.0
random,batch-061903,5,22,5,accept,False,1.0,10.0
random,batch-061903,5,23,5,accept,False,1.0,10.0
random,batch-061903,5,24,5,accept,False,1.0,10.0
random,batch-061903,5,25,5,accept,False,1.0,10.0
random,batch-061903,7,1,5,accept,False,1.0,10.0
random,batch-061903,7,2,5,accept,False,1.0,10.0
random,batch-061903,7,3,4,accept,False,0.6666666666666666,10.0
random,batch-061903,7,4,6,accept,False,0.6666666666666666,10.0
random,batch-061903,7,5,4,accept,False,0.6666666666666666,10.0
random,batch-061903,7,6,4,reject,True,,0.0
random,batch-061903,7,7,5,accept,False,1.0,10.0
random,batch-061903,7,8,5,accept,False,1.0,10.0
random,batch-061903,7,9,4,reject,True,,0.0
random,batch-061903,7,10,4,accept,False,0.6666666666666666,10.0
random,batch-061903,7,11,5,accept,False,1.0,10.0
random,batch-061903,7,12,5,accept,False,1.0,10.0
random,batch-061903,7,13,4,accept,False,0.6666666666666666,10.0
random,batch-061903,7,14,5,accept,False,1.0,10.0
random,batch-061903,7,15,4,reject,True,,0.0
random,batch-061903,7,16,5,accept,False,1.0,10.0
random,batch-061903,7,17,5,accept,False,1.0,10.0
random,batch-061903,7,18,5,accept,False,1.0,10.0
random,batch-061903,7,19,5,accept,False,1.0,10.0
random,batch-061903,7,20,4,reject,True,,0.0
random,batch-061903,7,21,4,reject,True,,0.0
random,batch-061903,7,22,4,reject,True,,0.0
random,batch-061903,7,23,4,reject,True,,0.0
random,batch-061903,7,24,5,reject,True,,0.0
random,batch-061903,7,25,4,reject,True,,0.0
random,batch-061903,8,1,5,accept,False,1.0,10.0
random,batch-061903,8,2,5,accept,False,1.0,10.0
random,batch-061903,8,3,5,accept,False,1.0,10.0
random,batch-061903,8,4,5,accept,False,1.0,10.0
random,batch-061903,8,5,5,accept,False,1.0,10.0
random,batch-061903,8,6,5,accept,False,1.0,10.0
random,batch-061903,8,7,5,accept,False,1.0,10.0
random,batch-061903,8,8,5,accept,False,1.0,10.0
random,batch-061903,8,9,5,accept,False,1.0,10.0
random,batch-061903,8,10,5,accept,False,1.0,10.0
random,batch-061903,8,11,5,accept,False,1.0,10.0
random,batch-061903,8,12,5,accept,False,1.0,10.0
random,batch-061903,8,13,5,accept,False,1.0,10.0
random,batch-061903,8,14,5,accept,False,1.0,10.0
random,batch-061903,8,15,5,accept,False,1.0,10.0
random,batch-061903,8,16,5,accept,False,1.0,10.0
random,batch-061903,8,17,5,accept,False,1.0,10.0
random,batch-061903,8,18,5,accept,False,1.0,10.0
random,batch-061903,8,19,5,accept,False,1.0,10.0
random,batch-061903,8,20,5,accept,False,1.0,10.0
random,batch-061903,8,21,5,accept,False,1.0,10.0
random,batch-061903,8,22,5,accept,False,1.0,10.0
random,batch-061903,8,23,5,accept,False,1.0,10.0
random,batch-061903,8,24,5,accept,False,1.0,10.0
random,batch-061903,8,25,5,accept,False,1.0,10.0
random,batch-061903,10,1,5,accept,False,1.0,10.0
random,batch-061903,10,2,5,accept,False,1.0,10.0
random,batch-061903,10,3,5,accept,False,1.0,10.0
random,batch-061903,10,4,5,accept,False,1.0,10.0
random,batch-061903,10,5,5,accept,False,1.0,10.0
random,batch-061903,10,6,5,accept,False,1.0,10.0
random,batch-061903,10,7,5,accept,False,1.0,10.0
random,batch-061903,10,8,5,accept,False,1.0,10.0
random,batch-061903,10,9,5,accept,False,1.0,10.0
random,batch-061903,10,10,5,accept,False,1.0,10.0
random,batch-061903,10,11,5,accept,False,1.0,10.0
random,batch-061903,10,12,5,accept,False,1.0,10.0
random,batch-061903,10,13,5,accept,False,1.0,10.0
random,batch-061903,10,14,5,accept,False,1.0,10.0
random,batch-061903,10,15,5,accept,False,1.0,10.0
random,batch-061903,10,16,5,accept,False,1.0,10.0
random,batch-061903,10,17,5,accept,False,1.0,10.0
random,batch-061903,10,18,5,accept,False,1.0,10.0
random,batch-061903,10,19,5,accept,False,1.0,10.0
random,batch-061903,10,20,5,accept,False,1.0,10.0
random,batch-061903,10,21,5,accept,False,1.0,10.0
random,batch-061903,10,22,5,accept,False,1.0,10.0
random,batch-061903,10,23,5,accept,False,1.0,10.0
random,batch-061903,10,24,5,accept,False,1.0,10.0
random,batch-061903,10,25,5,accept,False,1.0,10.0
random,batch-061903,12,1,5,accept,False,1.0,10.0
random,batch-061903,12,2,1,reject,True,,0.0
random,batch-061903,12,3,5,reject,True,,0.0
random,batch-061903,12,4,3,reject,True,,0.0
random,batch-061903,12,5,5,accept,False,1.0,10.0
random,batch-061903,12,6,5,accept,False,1.0,10.0
random,batch-061903,12,7,5,reject,True,,0.0
random,batch-061903,12,8,6,accept,False,0.6666666666666666,10.0
random,batch-061903,12,9,5,accept,False,1.0,10.0
random,batch-061903,12,10,5,accept,False,1.0,10.0
random,batch-061903,12,11,7,accept,False,0.42857142857142855,10.0
random,batch-061903,12,12,9,accept,False,0.1111111111111111,10.0
random,batch-061903,12,13,3,accept,False,0.42857142857142855,10.0
random,batch-061903,12,14,5,accept,False,1.0,10.0
random,batch-061903,12,15,5,accept,False,1.0,10.0
random,batch-061903,12,16,7,accept,False,0.42857142857142855,10.0
random,batch-061903,12,17,7,accept,False,0.42857142857142855,10.0
random,batch-061903,12,18,7,accept,False,0.42857142857142855,10.0
random,batch-061903,12,19,7,accept,False,0.42857142857142855,10.0
random,batch-061903,12,20,5,accept,False,1.0,10.0
random,batch-061903,12,21,5,accept,False,1.0,10.0
random,batch-061903,12,22,10,accept,False,0.0,10.0
random,batch-061903,12,23,10,accept,False,0.0,10.0
random,batch-061903,12,24,9,accept,False,0.1111111111111111,10.0
random,batch-061903,12,25,10,accept,False,0.0,10.0
random,batch-061903,14,1,5,reject,True,,0.0
random,batch-061903,14,2,4,accept,False,0.6666666666666666,10.0
random,batch-061903,14,3,5,accept,False,1.0,10.0
random,batch-061903,14,4,5,accept,False,1.0,10.0
random,batch-061903,14,5,5,accept,False,1.0,10.0
random,batch-061903,14,6,3,reject,True,,0.0
random,batch-061903,14,7,6,accept,False,0.6666666666666666,10.0
random,batch-061903,14,8,4,reject,True,,0.0
random,batch-061903,14,9,5,accept,False,1.0,10.0
random,batch-061903,14,10,5,accept,False,1.0,10.0
random,batch-061903,14,11,2,reject,True,,0.0
random,batch-061903,14,12,5,reject,True,,0.0
random,batch-061903,14,13,5,accept,False,1.0,10.0
random,batch-061903,14,14,4,accept,False,0.6666666666666666,10.0
random,batch-061903,14,15,2,reject,True,,0.0
random,batch-061903,14,16,3,accept,False,0.42857142857142855,10.0
random,batch-061903,14,17,3,reject,True,,0.0
random,batch-061903,14,18,5,accept,False,1.0,10.0
random,batch-061903,14,19,2,reject,True,,0.0
random,batch-061903,14,20,3,reject,True,,0.0
random,batch-061903,14,21,3,reject,True,,0.0
random,batch-061903,14,22,4,accept,False,0.6666666666666666,10.0
random,batch-061903,14,23,2,reject,True,,0.0
random,batch-061903,14,24,2,reject,True,,0.0
random,batch-061903,14,25,2,reject,True,,0.0
random,batch-061903,16,1,3,accept,False,0.42857142857142855,10.0
random,batch-061903,16,2,4,accept,False,0.6666666666666666,10.0
random,batch-061903,16,3,3,accept,False,0.42857142857142855,10.0
random,batch-061903,16,4,4,accept,False,0.6666666666666666,10.0
random,batch-061903,16,5,3,accept,False,0.42857142857142855,10.0
random,batch-061903,16,6,3,accept,False,0.42857142857142855,10.0
random,batch-061903,16,7,3,accept,False,0.42857142857142855,10.0
random,batch-061903,16,8,3,reject,True,,0.0
random,batch-061903,16,9,4,accept,False,0.6666666666666666,10.0
random,batch-061903,16,10,3,reject,True,,0.0
random,batch-061903,16,11,2,reject,True,,0.0
random,batch-061903,16,12,4,accept,False,0.6666666666666666,10.0
random,batch-061903,16,13,3,accept,False,0.42857142857142855,10.0
random,batch-061903,16,14,3,accept,False,0.42857142857142855,10.0
random,batch-061903,16,15,3,reject,True,,0.0
random,batch-061903,16,16,3,reject,True,,0.0
random,batch-061903,16,17,1,reject,True,,0.0
random,batch-061903,16,18,3,reject,True,,0.0
random,batch-061903,16,19,1,reject,True,,0.0
random,batch-061903,16,20,2,reject,True,,0.0
random,batch-061903,16,21,3,reject,True,,0.0
random,batch-061903,16,22,2,reject,True,,0.0
random,batch-061903,16,23,1,reject,True,,0.0
random,batch-061903,16,24,3,reject,True,,0.0
random,batch-061903,16,25,1,reject,True,,0.0
random,batch-061903,18,1,2,accept,False,0.25,10.0
random,batch-061903,18,2,3,accept,False,0.42857142857142855,10.0
random,batch-061903,18,3,2,accept,False,0.25,10.0
random,batch-061903,18,4,0,reject,True,,0.0
random,batch-061903,18,5,1,reject,True,,0.0
random,batch-061903,18,6,5,accept,False,1.0,10.0
random,batch-061903,18,7,5,accept,False,1.0,10.0
random,batch-061903,18,8,5,accept,False,1.0,10.0
random,batch-061903,18,9,5,accept,False,1.0,10.0
random,batch-061903,18,10,5,accept,False,1.0,10.0
random,batch-061903,18,11,5,accept,False,1.0,10.0
random,batch-061903,18,12,5,accept,False,1.0,10.0
random,batch-061903,18,13,5,accept,False,1.0,10.0
random,batch-061903,18,14,5,accept,False,1.0,10.0
random,batch-061903,18,15,5,accept,False,1.0,10.0
random,batch-061903,18,16,5,accept,False,1.0,10.0
random,batch-061903,18,17,5,accept,False,1.0,10.0
random,batch-061903,18,18,5,accept,False,1.0,10.0
random,batch-061903,18,19,5,accept,False,1.0,10.0
random,batch-061903,18,20,5,accept,False,1.0,10.0
random,batch-061903,18,21,5,accept,False,1.0,10.0
random,batch-061903,18,22,4,accept,False,0.6666666666666666,10.0
random,batch-061903,18,23,4,accept,False,0.6666666666666666,10.0
random,batch-061903,18,24,4,accept,False,0.6666666666666666,10.0
random,batch-061903,18,25,5,accept,False,1.0,10.0
random,batch-061903,21,1,5,accept,False,1.0,10.0
random,batch-061903,21,2,5,accept,False,1.0,10.0
random,batch-061903,21,3,5,accept,False,1.0,10.0
random,batch-061903,21,4,5,accept,False,1.0,10.0
random,batch-061903,21,5,5,accept,False,1.0,10.0
random,batch-061903,21,6,5,accept,False,1.0,10.0
random,batch-061903,21,7,5,accept,False,1.0,10.0
random,batch-061903,21,8,5,accept,False,1.0,10.0
random,batch-061903,21,9,5,accept,False,1.0,10.0
random,batch-061903,21,10,5,accept,False,1.0,10.0
random,batch-061903,21,11,5,accept,False,1.0,10.0
random,batch-061903,21,12,5,accept,False,1.0,10.0
random,batch-061903,21,13,5,accept,False,1.0,10.0
random,batch-061903,21,14,5,accept,False,1.0,10.0
random,batch-061903,21,15,5,accept,False,1.0,10.0
random,batch-061903,21,16,5,accept,False,1.0,10.0
random,batch-061903,21,17,5,accept,False,1.0,10.0
random,batch-061903,21,18,5,accept,False,1.0,10.0
random,batch-061903,21,19,5,accept,False,1.0,10.0
random,batch-061903,21,20,5,accept,False,1.0,10.0
random,batch-061903,21,21,5,accept,False,1.0,10.0
random,batch-061903,21,22,5,accept,False,1.0,10.0
random,batch-061903,21,23,5,accept,False,1.0,10.0
random,batch-061903,21,24,5,accept,False,1.0,10.0
random,batch-061903,21,25,5,accept,False,1.0,10.0
random,batch-061903,23,1,3,reject,True,,0.0
random,batch-061903,23,2,5,accept,False,1.0,10.0
random,batch-061903,23,3,5,accept,False,1.0,10.0
random,batch-061903,23,4,5,accept,False,1.0,10.0
random,batch-061903,23,5,5,accept,False,1.0,10.0
random,batch-061903,23,6,5,accept,False,1.0,10.0
random,batch-061903,23,7,5,accept,False,1.0,10.0
random,batch-061903,23,8,5,accept,False,1.0,10.0
random,batch-061903,23,9,5,accept,False,1.0,10.0
random,batch-061903,23,10,5,accept,False,1.0,10.0
random,batch-061903,23,11,5,accept,False,1.0,10.0
random,batch-061903,23,12,5,accept,False,1.0,10.0
random,batch-061903,23,13,5,accept,False,1.0,10.0
random,batch-061903,23,14,5,accept,False,1.0,10.0
random,batch-061903,23,15,5,accept,False,1.0,10.0
random,batch-061903,23,16,5,accept,False,1.0,10.0
random,batch-061903,23,17,5,accept,False,1.0,10.0
random,batch-061903,23,18,5,accept,False,1.0,10.0
random,batch-061903,23,19,5,accept,False,1.0,10.0
random,batch-061903,23,20,5,accept,False,1.0,10.0
random,batch-061903,23,21,5,accept,False,1.0,10.0
random,batch-061903,23,22,5,accept,False,1.0,10.0
random,batch-061903,23,23,5,accept,False,1.0,10.0
random,batch-061903,23,24,5,accept,False,1.0,10.0
random,batch-061903,23,25,5,accept,False,1.0,10.0
